sequenceID,sd,mean,range_value,abs_skewness,kurtosis,length,sum_diff,variance
593_chr2,0.348363506,0.07578255,3.417,0.391566507,0.777456289,5937,1997.389,0.121357132
593_chr3,0.349473984,-0.367870523,3.118,0.468903287,0.561807463,4858,1695.383,0.122132065
593_chr4,0.34298092,-0.388912495,5.022,0.713574452,3.270076319,4674,1591.89,0.117635911
594_chr1,0.201782392,0.025854282,2.51012,0.111063467,2.160467026,5619,1211.70269,0.040716134
594_chr11,0.193796517,0.016014647,2.55732,0.049727987,3.189574368,3256,690.1871,0.03755709
594_chr17,0.224980217,0.014938789,3.3111,0.167847018,6.749409426,1948,445.21668,0.050616098
594_chr2,0.197423954,0.033675878,2.65624,0.266129642,2.644470905,5937,1258.89783,0.038976217
594_chr3,0.19719278,0.031802997,3.93223,0.261936138,6.333500542,4858,1036.53306,0.038884993
594_chr4,0.200856162,0.037181476,4.56352,0.097317631,12.02430608,4674,995.71539,0.040343198
596_chr1,0.059355389,0.00146493,0.472221288,0.287241056,0.469480201,651,34.6840269,0.003523062
596_chr11,0.083049349,-0.172157284,0.558785878,0.01362565,0.180772044,235,16.55286398,0.006897194
596_chr17,0.08692046,0.165424795,0.688782061,0.720419734,2.632137742,248,22.03430448,0.007555166
596_chr2,0.055789771,0.015870101,0.439479641,0.162201551,1.224174264,414,22.69044533,0.003112499
596_chr3,0.07430729,-0.184582146,0.474085479,0.174610937,0.4208273,387,25.11092895,0.005521573
596_chr4,0.074581991,-0.188019956,0.940913321,0.028187302,9.696258673,320,21.57079244,0.005562473
597_chr1,0.066026291,8.35E-06,0.53863345,0.914505658,3.075219458,652,41.81867313,0.004359471
597_chr11,0.049644205,-0.07117747,0.358655029,0.461788949,1.413312544,235,13.08132158,0.002464547
597_chr17,0.085310163,0.030697842,0.44184747,0.377175525,-0.151793654,247,16.62113958,0.007277824
597_chr2,0.050667963,-0.004826359,0.311397427,0.0929638,0.591045631,414,21.81384787,0.002567242
597_chr3,0.047519839,-0.141381663,0.442320254,0.897369577,4.469641755,390,19.05738362,0.002258135
597_chr4,0.048784521,-0.137180834,0.472110753,0.705892712,3.935938934,320,16.48085746,0.002379929
598_chr1,0.242324387,0.162841128,2.27288,0.108531558,0.432498713,5619,1506.86676,0.058721109
598_chr11,0.252572536,-0.249949453,2.6643,0.008160071,0.863938746,3256,908.42582,0.063792886
598_chr17,0.254958803,0.166073111,2.11134,0.116627465,0.291787486,1948,539.96304,0.065003991
598_chr2,0.245126246,0.186282439,2.02128,0.018711212,0.283616822,5937,1587.09291,0.060086876
598_chr3,0.274404965,0.081715095,4.5654,0.055728978,3.902317372,4858,1285.94079,0.075298085
598_chr4,0.306265686,-0.04377954,4.3878,0.069439972,1.677790186,4674,1292.77662,0.093798671
599_chr1,0.496418228,-0.047544937,3.102,0.37151706,-0.20280844,5619,2295.837,0.246431057
599_chr11,0.41463539,0.03791769,3.261,0.287454256,0.003921486,3256,1378.452,0.171922507
599_chr17,0.407466497,0.174179158,2.716,0.147168571,0.016862185,1948,761.923,0.166028946
599_chr2,0.4042853,0.104339397,3.034,0.303615392,-0.086019796,5937,2439.437,0.163446604
599_chr3,0.40674088,-0.046990943,2.731,0.403001206,-0.079132979,4858,2050.263,0.165438143
599_chr4,0.409683118,0.047871844,4.481,0.349743703,0.740966841,4674,1910.374,0.167840257
5_chr1,0.043185989,-0.012174157,0.349,0.09422255,1.982798882,534,22.456,0.00186503
5_chr11,0.125258812,-0.01711809,0.425,0.099814744,-1.516717965,199,10.031,0.01568977
5_chr17,0.11294315,0.061965426,0.673,1.044147366,0.949311182,188,10.314,0.012756155
5_chr2,0.048215284,-0.01591972,0.389,0.37745595,2.118700595,333,13.72166667,0.002324714
5_chr3,0.044045171,-0.010654297,0.535,2.007864805,18.42061455,256,10.636,0.001939977
5_chr4,0.036917756,-0.00742827,0.242,0.344857533,0.611879219,237,8.926,0.001362921
601_chr1,0.102623706,0.037852714,0.576029376,0.358800196,-0.209687652,650,53.91450053,0.010531625
601_chr11,0.102340665,0.028405328,0.527450042,0.424827117,-0.313510246,235,20.54463775,0.010473612
601_chr17,0.096577282,0.188750789,0.757403812,0.618630265,2.894898084,248,22.17830258,0.009327171
601_chr2,0.091557168,0.168173357,0.614216306,0.022719715,0.856007635,414,36.21943832,0.008382715
601_chr3,0.085528447,-0.00272995,0.448001038,0.674507864,0.009045741,387,31.53153617,0.007315115
601_chr4,0.088662217,-0.017999146,0.684578122,0.302145669,0.691226814,318,27.09545109,0.007860989
602_chr1,0.091278545,-0.001408555,0.935827079,0.742216002,3.74508871,496,36.77079537,0.008331773
602_chr11,0.090204335,-0.219678296,0.557641895,0.109817776,0.558169295,163,14.42246586,0.008136822
602_chr17,0.093247932,0.167923434,0.605721061,0.302186583,1.039260839,167,14.63554421,0.008695177
602_chr2,0.123054501,0.216030868,1.595158268,1.097097485,15.84120557,268,31.69781604,0.01514241
602_chr3,0.089945955,-0.209502429,0.626496001,0.168398024,1.206223562,213,21.00528297,0.008090275
602_chr4,0.096538743,-0.188610773,0.575607336,0.029920422,0.341608891,172,16.48521066,0.009319729
603_chr1,0.093962783,0.241877244,0.717395035,0.171137087,0.333104585,650,49.85902903,0.008829005
603_chr11,0.08682246,-0.025148044,0.514239177,0.545298368,0.812346323,235,16.93076117,0.00753814
603_chr17,0.14712146,0.419399721,0.823585818,0.496716963,0.01879706,247,27.02920298,0.021644724
603_chr2,0.067197369,-0.055522287,0.497499659,0.292634209,0.904197315,413,24.99366087,0.004515486
603_chr3,0.0720612,-0.064267518,0.447342813,0.495901135,0.423979985,388,22.27980157,0.005192817
603_chr4,0.121952207,-0.117091605,1.139430972,0.752231207,5.69733409,322,26.75795001,0.014872341
60_chr1,0.291284461,-0.24411931,1.435490654,0.262095323,-1.30075605,440,51.36832556,0.084846637
60_chr11,0.270455375,-0.247964693,1.023279661,0.399052082,-1.309480111,149,18.71421215,0.07314611
60_chr17,0.186987978,0.178213153,1.043521986,0.180962435,0.160273958,156,16.66849533,0.034964504
60_chr2,0.186344524,0.049687178,1.220500362,1.060200545,1.405074877,252,25.11951081,0.034724282
60_chr3,0.07545839,-0.008811367,0.618421142,0.102204512,2.610972375,187,14.33703439,0.005693969
60_chr4,0.18762911,0.065554445,0.834859692,0.703715649,-0.45549777,159,14.58222704,0.035204683
61_chr1,0.147357784,0.005055243,0.719,0.615101429,-0.790492123,534,36.987,0.021714316
61_chr11,0.064597159,-0.060550251,0.316,0.055028942,-0.35662283,199,12.68,0.004172793
61_chr17,0.120616992,0.011885638,0.522,0.558148059,-0.733102013,188,11.797,0.014548459
61_chr2,0.112634751,-0.035747992,0.711,1.377552534,1.934094877,332,20.95433333,0.012686587
61_chr3,0.060703592,-0.066151751,0.399,1.072881016,3.148895322,257,16.496,0.003684926
61_chr4,0.076091766,-0.059071429,0.758,0.267134357,6.82726542,238,16.897,0.005789957
62_chr1,0.078289486,0.013861086,0.46457696,1.077625468,1.448748096,645,39.2051542,0.006129244
62_chr11,0.100535491,-0.115191456,0.5174485,0.491324498,0.142497644,235,19.16584288,0.010107385
62_chr17,0.065146009,0.131009987,0.362408315,0.219537943,-0.009239278,248,15.86704935,0.004244003
62_chr2,0.058049081,-0.023553174,0.624442427,0.547553524,4.06634638,413,23.72142626,0.003369696
62_chr3,0.056557867,-0.026679155,0.426416561,1.345924567,3.60209178,390,19.89988291,0.003198792
62_chr4,0.066174648,-0.019194937,0.43539966,1.164910073,2.535245127,323,20.55957015,0.004379084
63_chr1,0.071143708,-0.073706379,0.623,0.706186914,4.448652092,533,37.34,0.005061427
63_chr11,0.234180491,-0.211484925,0.887,0.558213959,-1.046647239,199,20.401,0.054840502
63_chr17,0.155669415,0.187114362,0.781,1.013016847,0.265427854,188,16.064,0.024232967
63_chr2,0.086221329,0.09598494,0.495,0.743300012,0.638463404,332,29.266,0.007434118
63_chr3,0.067659888,-0.077715953,0.396,0.416966183,0.506094149,257,17.695,0.00457786
63_chr4,0.069717541,-0.083567227,0.465,0.084539135,1.670659801,238,17.089,0.004860536
64_chr1,0.203633299,-0.129836821,1.103007865,0.73379287,0.196647225,445,59.67205767,0.041466521
64_chr11,0.127233009,-0.008303115,0.771498769,0.603451108,0.980476261,141,17.49153127,0.016188239
64_chr17,0.180705332,0.338089058,1.070129406,0.613116142,1.309032201,148,20.88350872,0.032654417
64_chr19,0.223243512,-0.259377789,1.01082703,1.14959553,1.902412185,45,8.267279743,0.049837666
64_chr2,0.118880205,-0.023439323,0.715955101,0.226028142,0.521453361,239,31.03503359,0.014132503
64_chr3,0.133338118,-0.314267575,0.881086507,0.401652559,1.440411386,180,26.39398999,0.017779054
64_chr4,0.144587338,-0.318320032,0.887525271,0.531034189,1.070156067,140,21.51320064,0.020905498
64_chrX,0.241652211,-0.117576502,2.342301885,5.436841726,43.57802589,116,20.37315833,0.058395791
65_chr1,0.104780742,0.038046639,1.112661702,1.669229133,9.888858206,466,33.54760647,0.010979004
65_chr11,0.100711014,0.046161929,0.472588522,0.430279869,-0.367768208,148,11.73296568,0.010142708
65_chr17,0.120280268,0.337814042,0.566560529,0.239846047,-0.325789748,160,15.80052861,0.014467343
65_chr2,0.098961356,0.13771579,0.675936161,0.149921765,1.115522987,253,21.59759713,0.00979335
65_chr3,0.097886602,-0.013931651,0.65688928,0.667368187,1.679255089,187,14.86335974,0.009581787
65_chr4,0.101422325,-0.036560429,0.586689245,0.73976979,1.262311684,161,13.78007811,0.010286488
66_chr1,0.09283082,0.026376439,0.743016131,0.129741669,1.388871301,470,30.81926367,0.008617561
66_chr11,0.07794065,-0.027025937,0.539120507,0.172018991,1.216457673,154,10.53002105,0.006074745
66_chr17,0.189336724,0.438320204,0.850533355,1.201010423,0.263633699,167,13.78872194,0.035848395
66_chr2,0.084382558,-0.022092717,1.09548884,3.848768666,37.83801834,277,20.90244302,0.007120416
66_chr21,0.237540607,0.35390013,0.716564063,0.499896705,-1.512040732,40,6.252016224,0.05642554
66_chr3,0.132640773,-0.38175101,0.92716712,1.508530743,5.020487349,200,26.55153863,0.017593575
66_chr4,0.093977595,-0.027596932,0.732553679,0.265000675,3.202450988,173,15.04376813,0.008831788
66_chr5,0.121056875,-0.130117604,0.752375033,0.300888701,0.129234218,195,15.16628604,0.014654767
67_chr1,0.086039475,-0.010450924,1.367192829,2.530638238,33.2619281,510,28.93167808,0.007402791
67_chr11,0.074877648,-0.008831321,0.342483314,0.101145098,-0.604717275,173,10.35031229,0.005606662
67_chr17,0.062040958,-0.002812771,0.414212866,0.511118566,1.470938019,186,10.02616177,0.003849081
67_chr19,0.207886037,-0.084265067,1.210743906,1.005605978,4.420072684,61,6.529277841,0.043216604
67_chr2,0.085196136,0.014975752,0.583338758,1.019270106,2.355217286,298,18.90536268,0.007258382
67_chr3,0.075609102,0.016328787,0.447016704,0.065291169,0.206050858,224,13.11970381,0.005716736
67_chr4,0.078141861,0.043081708,0.622394929,0.504495939,2.591298076,196,13.33572591,0.00610615
67_chr6,0.324243869,-0.192066131,1.144521512,0.899440535,-0.804923274,182,26.2668329,0.105134086
68_chr1,0.429399509,-0.229141905,1.647168924,0.061782095,-1.450445707,508,45.60620792,0.184383938
68_chr11,0.233068778,-0.125019221,0.981263437,1.279222537,0.176718329,174,15.01686366,0.054321055
68_chr17,0.240376266,0.160323725,1.196074065,1.018304185,0.147781324,185,17.08884003,0.057780749
68_chr2,0.466346105,0.052911114,4.955494235,9.019401655,83.74792635,293,29.8937206,0.217478689
68_chr3,0.05155814,-0.010997906,0.364901781,0.425433904,1.391829639,224,11.58441423,0.002658242
68_chr4,0.070163,0.020571093,0.595379117,0.445023383,3.753239072,194,13.26729636,0.004922847
69_chr1,0.058769294,-0.0392397,0.522,0.33930252,1.765026994,534,28.431,0.00345383
69_chr11,0.057147358,-0.027298995,0.364,0.030184452,0.335329819,199,10.702,0.003265821
69_chr17,0.084776341,0.125239362,0.672,0.809224529,3.763689168,188,13.95,0.007187028
69_chr2,0.070024148,0.162845181,0.415,0.90548286,1.249488303,332,22.184,0.004903381
69_chr3,0.049659942,-0.048058366,0.277,0.231238615,0.040465104,257,13.519,0.00246611
69_chr4,0.057655493,-0.023840336,0.427,0.613804203,3.251116153,238,14.843,0.003324156
6_chr1,0.091731389,0.229894195,0.916,0.752776548,5.519462205,534,39.064,0.008414648
6_chr11,0.062929872,-0.074979899,0.345,0.512289626,0.470954342,199,12.072,0.003960169
6_chr17,0.149251047,0.425914894,0.844,0.694424916,1.934982598,188,21.974,0.022275875
6_chr2,0.076760512,0.246749598,0.56,1.201599665,3.735815155,332,23.93933333,0.005892176
6_chr22,0.188027944,-0.127707447,1.142,2.192579669,7.413678695,94,11.51,0.035354508
6_chr3,0.060635368,-0.076486328,0.374,0.572156004,1.134680042,256,16.98,0.003676648
6_chr4,0.082113169,-0.058222689,0.583,1.518201701,5.539436464,238,20.259,0.006742573
70_chr1,0.081414144,0.054737931,0.921941202,0.714618656,4.092909301,651,42.8339618,0.006628263
70_chr11,0.084141462,-0.04115537,0.738665883,1.433737722,6.505121875,235,15.51628205,0.007079786
70_chr17,0.133503945,0.286377894,0.783460305,0.843223837,0.943149506,248,29.84347594,0.017823303
70_chr2,0.066138809,-0.037661928,0.544583039,0.064106455,1.559665762,414,24.46584973,0.004374342
70_chr3,0.060023931,-0.057387602,0.368693818,0.538307218,0.171704975,391,20.79611688,0.003602872
70_chr4,0.089510282,-0.194335302,0.80871557,1.999562277,7.882999584,323,24.83811149,0.008012091
72_chr1,0.071585033,0.004850886,0.580072004,0.416281293,2.310705213,481,37.09823294,0.005124417
72_chr11,0.07544633,-0.0040777,0.462714203,0.802218094,2.926643267,152,12.04287473,0.005692149
72_chr17,0.13630714,0.324975169,0.937508158,0.47450613,1.086900437,161,15.33563723,0.018579636
72_chr2,0.072478953,-0.002754344,0.648310508,0.509099963,5.243217804,261,19.69887027,0.005253199
72_chr3,0.075161829,-0.002457464,0.547220407,0.378179823,2.371907527,189,15.70726605,0.005649301
72_chr4,0.117475433,-0.277821317,0.80635893,0.718360899,1.716941068,160,19.87019864,0.013800477
73_chr1,0.068820216,0.003489095,0.469391318,0.386674909,0.730151777,438,29.78040199,0.004736222
73_chr11,0.129049547,-0.30197986,0.641818005,0.806486888,0.612361278,148,18.29591949,0.016653786
73_chr17,0.085637995,0.28324314,0.462835838,0.054520905,0.41921368,154,12.48668314,0.007333866
73_chr2,0.091898222,0.23343372,0.584962501,1.476710546,4.008797889,253,23.13566007,0.008445283
73_chr3,0.067077017,-0.002506432,0.575684687,0.104059238,3.774354002,188,12.60684617,0.004499326
73_chr4,0.09209019,-0.017145146,0.852170451,1.492909102,11.00686815,160,13.04454309,0.008480603
74_chr1,0.053794248,-0.007633895,0.588,0.154847548,4.329048379,534,26.623,0.002893821
74_chr11,0.046481953,0.009690955,0.233,0.181571191,-0.192388077,199,9.731,0.002160572
74_chr17,0.105183699,0.236555851,0.826,0.050343307,1.934889368,188,16.866,0.011063611
74_chr2,0.049652766,0.02092249,0.379,0.409393845,1.754562153,332,17.37013333,0.002465397
74_chr3,0.042338107,0.009404297,0.242,0.416428375,0.41986042,256,11.84,0.001792515
74_chr4,0.050523824,-0.092481092,0.33,0.69899539,2.177190211,238,12.007,0.002552657
75_chr1,0.149262918,0.037915912,1.508282693,0.968652351,3.833384876,586,62.62235271,0.022279419
75_chr11,0.155736498,-0.032857446,0.847206064,0.972764009,1.218079571,229,29.60704643,0.024253857
75_chr17,0.168863781,0.208258089,0.880627911,0.313253166,-0.240661716,233,29.34083494,0.028514977
75_chr2,0.125896454,0.023790328,0.97775759,0.118415617,0.721951434,392,39.6844944,0.015849917
75_chr3,0.112062957,-0.144880051,0.692866498,0.718955266,0.711670757,355,32.39674633,0.012558106
75_chr4,0.10044692,-0.118961193,0.714684147,1.042481126,2.337271831,307,26.00996443,0.010089584
76_chr1,0.072065187,0.013281886,0.504888909,0.146899692,1.081051751,432,25.09958145,0.005193391
76_chr11,0.097834429,-0.293617169,0.550297329,0.625664118,1.110079713,129,12.08943193,0.009571575
76_chr17,0.113897186,0.267222808,0.611652379,0.305083908,0.242810584,146,14.66840386,0.012972569
76_chr2,0.112021334,0.23094546,0.961076956,2.131031365,11.0366049,226,23.22258028,0.012548779
76_chr3,0.099463216,-0.335160944,0.830862281,1.858331844,9.04239665,169,17.24583421,0.009892931
76_chr4,0.078965954,-0.035007824,0.480481852,0.0012772,0.561841456,150,10.12866966,0.006235622
77_chr1,0.081184519,-0.022623094,0.840499374,1.024551351,6.261292578,433,24.04580539,0.006590926
77_chr11,0.084097078,-0.04858363,0.381671387,0.029153894,-0.605671343,139,9.023287685,0.007072319
77_chr17,0.114837323,0.033033051,0.559970308,0.471331106,-0.563201239,142,9.222610277,0.013187611
77_chr2,0.05746246,-0.000639649,0.397963986,0.484322474,1.108898068,240,14.71688945,0.003301934
77_chr3,0.054119807,-0.042298342,0.308249996,0.014645556,0.366363377,173,9.702699523,0.002928953
77_chr4,0.063658995,-0.039695087,0.298822735,0.619337071,0.088528648,145,9.871043581,0.004052468
77_chr5,0.081982694,0.030947415,0.645849832,0.828465642,4.835651139,180,11.02870011,0.006721162
78_chr1,0.089047227,0.005037676,0.696829469,0.367028392,1.592321163,458,42.66577498,0.007929409
78_chr11,0.143774686,-0.235522414,1.047389717,0.243639469,1.613476973,146,20.66827182,0.02067116
78_chr17,0.116100462,0.235363708,0.725750807,0.095207952,0.882401115,158,18.38027131,0.013479317
78_chr2,0.110912278,0.217831079,0.930886829,0.486524332,3.319175523,256,31.29619749,0.012301533
78_chr3,0.106386589,-0.012116607,0.82842075,0.519618664,2.156171883,186,21.98952222,0.011318106
78_chr4,0.126061622,-0.004319522,1.379964732,4.189127784,36.5479009,170,19.20032853,0.015891533
79_chr1,0.328098501,-0.143272883,3.639627476,3.756994011,32.21710259,350,57.97369354,0.107648626
79_chr11,0.055054977,-0.004599944,0.426599854,0.910951657,6.180170576,121,6.49255808,0.003031051
79_chr17,0.062614565,0.015936163,0.526823069,2.13129592,11.69143597,131,7.53889131,0.003920584
79_chr2,0.563973141,0.143949479,4.379974857,6.146470809,38.90216737,196,18.79236222,0.318065703
79_chr3,0.051362071,0.000556432,0.46712601,1.710649614,11.18459968,169,8.835494155,0.002638062
79_chr4,0.075546887,-0.01746701,0.770449439,1.37361269,10.7074994,140,10.55296516,0.005707332
79_chr5,0.253235468,-0.183604293,0.899575694,0.799632242,-1.017818711,165,14.1301182,0.064128202
7_chr1,0.368817345,-0.272207268,1.316071048,0.32425579,-1.676733099,509,39.97512591,0.136026234
7_chr11,0.063256227,-0.010845035,0.433024807,0.448453445,1.402986068,174,10.28275141,0.00400135
7_chr17,0.081358604,-0.007945933,0.603299806,1.182569395,4.154451239,185,11.10342163,0.006619222
7_chr2,0.765395315,0.176925373,5.775432361,4.751590505,22.11529081,298,35.4149755,0.585829988
7_chr3,0.069210571,-0.003120619,0.360732719,0.285339625,-0.143959299,226,13.84026552,0.004790103
7_chr4,0.077727543,0.020822074,0.718196959,1.763502026,10.68622186,196,11.6305398,0.006041571
80_chr1,0.070933905,0.03479493,0.643533042,1.303878884,4.708130085,651,31.5634444,0.005031619
80_chr11,0.068009724,0.012760435,0.471127115,1.092315373,2.826090291,235,12.75993206,0.004625323
80_chr17,0.064130822,0.169518841,0.473515965,0.016976882,1.707114849,247,15.12707062,0.004112762
80_chr2,0.053901635,-0.052054515,0.393190797,0.366842577,1.276263088,414,20.54945654,0.002905386
80_chr3,0.076740667,-0.137418682,0.514939293,0.154736086,0.697696547,389,26.65998505,0.00588913
80_chr4,0.073148224,-0.139259354,0.500613231,1.049634299,2.920291499,322,21.2841948,0.005350663
81_chr1,0.159879109,0.457054999,1.112850905,3.249268439,12.81250489,469,34.07918956,0.02556133
